time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2022-05-22,15.943333333333333,69.22,24.516666666666666,44.36,22.623333333333335,57.339999999999996,73.42999999999999,21.76,12.553333333333333,25.189999999999998,8.299999999999999,15.799999999999999,104.23333333333333,63.78333333333334,36.46,68.47333333333334,8.963333333333333,21.09,18.41,20.599999999999998,16.98,15.926666666666666,41.946666666666665,63.67666666666667,15.736666666666666,76.3,122.53333333333333,57.67666666666666,17.84,26.55
2022-05-23,15.89,68.45,24.2,44.24,22.37,57.16,73.24,21.76,12.49,24.97,8.27,15.7,103.24,63.46,36.34,68.18,8.9,21.07,17.98,20.15,16.9,15.7,41.68,63.45,15.59,76.2,122.3,57.16,17.62,26.4
2022-05-24,15.8,67.48,24.27,43.8,22.37,57.1,73.1,21.9,12.6,23.53,8.04,15.73,103.24,63.36,35.47,67.73,8.77,20.85,17.07,20.1,16.68,15.85,42.08,63.83,15.18,76.4,123.0,57.42,17.62,26.6
2022-05-25,16.17,69.7,24.93,45.45,23.27,58.71,75.38,22.66,12.99,22.74,8.44,16.24,106.72,65.41,36.29,67.78,9.19,20.42,19.0,22.0,17.21,16.22,42.36,64.42,16.03,76.7,123.4,59.49,18.22,27.65
2022-05-26,16.84,68.83,25.67,46.61,23.76,62.22,75.52,23.7,13.36,23.77,8.7,16.63,107.21,66.39,37.56,67.51,9.57,20.61,19.54,22.3,17.72,16.51,43.04,65.97,16.38,76.8,123.5,61.04,18.74,28.95
2022-05-27,17.18,69.41,25.59,47.69,23.89,62.75,77.3,24.03,13.36,23.94,8.68,16.57,107.21,67.95,38.56,67.6,9.54,20.73,19.85,22.1,17.87,16.54,43.21,66.55,16.38,77.0,124.1,61.04,18.55,29.0
2022-05-28,17.346666666666668,69.41,25.663333333333334,47.66,23.98,63.483333333333334,77.61,24.046666666666667,13.433333333333334,24.05666666666667,8.686666666666666,16.64,107.50999999999999,68.63333333333334,38.65,67.6,9.559999999999999,20.78,19.906666666666666,22.150000000000002,17.96666666666667,16.653333333333332,43.230000000000004,66.64999999999999,16.536666666666665,77.06666666666666,125.16666666666666,61.413333333333334,18.613333333333333,29.066666666666666
2022-05-29,17.513333333333332,69.41,25.736666666666665,47.63,24.07,64.21666666666667,77.92,24.063333333333333,13.506666666666666,24.173333333333332,8.693333333333333,16.71,107.81,69.31666666666666,38.74,67.6,9.58,20.83,19.963333333333335,22.2,18.063333333333333,16.766666666666666,43.25,66.75,16.693333333333335,77.13333333333334,126.23333333333333,61.78666666666666,18.676666666666666,29.133333333333333
2022-05-30,17.68,69.41,25.81,47.6,24.16,64.95,78.23,24.08,13.58,24.29,8.7,16.78,108.11,70.0,38.83,67.6,9.6,20.88,20.02,22.25,18.16,16.88,43.27,66.85,16.85,77.2,127.3,62.16,18.74,29.2
2022-05-31,17.68,69.41,25.67,46.44,24.16,63.94,78.01,23.61,13.58,23.74,8.62,16.54,107.21,69.8,38.97,67.25,9.41,20.64,19.68,22.35,18.01,16.98,44.18,68.5,16.72,77.7,129.8,61.91,18.58,29.4
2022-06-01,17.46,67.48,25.63,46.52,24.61,65.31,83.36,23.51,13.52,23.25,8.59,16.57,109.2,70.29,39.83,67.56,9.41,20.55,19.47,22.0,17.77,16.54,44.74,69.0,16.6,78.3,129.6,61.56,18.34,29.55
2022-06-02,17.79,69.51,25.3,47.15,24.43,66.08,83.93,23.65,13.66,22.74,8.44,16.36,112.08,71.02,39.47,67.56,9.28,20.33,19.54,21.45,17.46,16.38,44.74,68.6,16.38,77.6,128.0,61.13,18.16,29.6
2022-06-03,17.47,68.35,24.93,47.96,24.03,65.97,84.07,23.7,13.31,22.88,8.24,16.03,110.69,72.1,39.19,67.73,9.09,20.58,19.54,20.95,17.48,16.38,43.27,68.0,16.25,78.0,125.4,60.44,18.19,29.3
2022-06-04,17.54,67.74,24.883333333333333,48.04666666666667,24.133333333333333,66.18666666666667,85.85,23.7,13.276666666666667,22.843333333333334,8.24,16.080000000000002,109.53,73.12333333333333,39.49333333333333,68.02666666666667,9.036666666666667,20.57,19.54,20.8,17.473333333333333,16.223333333333333,43.02333333333333,68.06666666666666,16.24,77.96666666666667,125.26666666666667,60.44,18.23,29.366666666666667
2022-06-05,17.61,67.13,24.836666666666666,48.13333333333333,24.236666666666668,66.40333333333334,87.63,23.7,13.243333333333334,22.806666666666665,8.24,16.13,108.36999999999999,74.14666666666666,39.79666666666667,68.32333333333334,8.983333333333333,20.56,19.54,20.65,17.46666666666667,16.066666666666666,42.77666666666667,68.13333333333334,16.23,77.93333333333334,125.13333333333334,60.44,18.27,29.433333333333334
2022-06-06,17.68,66.52,24.79,48.22,24.34,66.62,89.41,23.7,13.21,22.77,8.24,16.18,107.21,75.17,40.1,68.62,8.93,20.55,19.54,20.5,17.46,15.91,42.53,68.2,16.22,77.9,125.0,60.44,18.31,29.5
2022-06-07,17.05,64.2,24.27,46.61,23.71,64.6,88.41,22.94,13.1,22.46,8.04,15.88,112.37,73.21,39.74,69.46,8.52,20.02,18.49,19.8,16.97,15.49,44.23,67.8,15.97,77.7,125.5,60.44,17.98,29.15
2022-06-08,17.3,68.25,24.68,49.48,24.43,68.11,91.41,24.36,13.23,22.53,8.24,16.21,117.04,75.37,42.46,69.9,8.74,20.48,19.14,20.3,17.53,15.59,44.63,68.0,16.35,77.6,125.8,61.04,18.25,29.7
2022-06-09,17.58,68.06,25.01,48.94,24.61,67.39,90.62,25.98,13.58,22.53,8.7,16.54,117.24,74.34,42.19,69.5,9.25,19.35,19.58,21.7,17.97,15.75,44.01,67.5,16.53,77.3,125.8,60.61,19.01,30.0
2022-06-10,17.65,68.06,24.79,48.14,24.25,65.43,84.57,24.65,13.47,23.12,8.62,16.51,114.26,73.7,40.83,69.28,9.09,20.24,18.9,21.75,17.92,15.59,43.84,67.2,16.38,77.5,126.0,60.01,18.65,29.95
2022-06-11,17.333333333333332,67.09666666666666,24.336666666666666,47.03333333333333,23.7,64.27000000000001,83.57,24.113333333333333,13.293333333333333,22.683333333333334,8.426666666666666,16.14,112.24000000000001,72.06333333333333,39.92,68.57333333333334,8.92,19.953333333333333,18.47,21.333333333333332,17.756666666666668,15.23,43.21666666666667,66.53333333333333,16.003333333333334,77.06666666666666,125.16666666666667,59.059999999999995,18.216666666666665,29.433333333333334
2022-06-12,17.016666666666666,66.13333333333334,23.883333333333333,45.92666666666667,23.150000000000002,63.11000000000001,82.57,23.576666666666664,13.116666666666667,22.246666666666666,8.233333333333333,15.770000000000001,110.22,70.42666666666668,39.01,67.86666666666666,8.75,19.666666666666664,18.04,20.916666666666668,17.593333333333334,14.87,42.593333333333334,65.86666666666667,15.626666666666667,76.63333333333334,124.33333333333333,58.11,17.783333333333335,28.916666666666664
2022-06-13,16.7,65.17,23.43,44.82,22.6,61.95,81.57,23.04,12.94,21.81,8.04,15.4,108.2,68.79,38.1,67.16,8.58,19.38,17.61,20.5,17.43,14.51,41.97,65.2,15.25,76.2,123.5,57.16,17.35,28.4
2022-06-14,16.49,63.82,22.81,44.29,22.1,61.59,84.14,22.18,12.73,20.78,7.52,15.03,103.34,67.8,38.06,66.23,8.39,18.74,16.39,20.35,17.07,13.65,41.91,64.7,14.21,75.2,123.3,56.47,17.02,27.15
2022-06-15,16.21,63.05,22.73,44.29,21.52,63.39,86.06,21.85,12.65,19.85,7.14,14.55,103.94,70.75,37.2,66.41,8.17,19.41,15.37,19.95,17.0,13.02,42.65,64.7,13.27,75.3,122.9,55.69,16.65,28.3
2022-06-16,16.56,65.07,23.47,46.44,21.93,64.97,87.49,22.28,12.89,20.57,6.71,14.97,106.22,76.26,37.92,67.51,8.46,20.82,14.89,20.8,17.26,13.78,43.33,65.6,13.89,75.8,123.4,56.12,17.47,28.65
2022-06-17,16.03,64.59,22.88,45.36,20.63,64.11,88.7,20.86,12.63,19.95,6.8,13.95,106.52,74.98,36.83,66.85,7.88,21.23,13.98,19.8,16.41,13.12,43.1,63.8,12.98,75.1,122.1,56.29,16.47,28.5
2022-06-18,16.02,63.980000000000004,22.46333333333333,45.24,20.493333333333332,64.66,88.74666666666667,20.763333333333332,12.540000000000001,19.846666666666668,6.806666666666667,13.68,107.74333333333333,74.09333333333333,36.42333333333333,66.92333333333333,7.966666666666667,21.23,13.663333333333334,19.483333333333334,16.273333333333333,13.129999999999999,42.95,64.1,12.686666666666667,75.16666666666666,122.96666666666667,56.63666666666666,16.31,28.366666666666667
2022-06-19,16.01,63.37,22.046666666666667,45.12,20.356666666666666,65.21000000000001,88.79333333333334,20.666666666666668,12.45,19.743333333333332,6.8133333333333335,13.41,108.96666666666667,73.20666666666666,36.016666666666666,66.99666666666666,8.053333333333335,21.23,13.346666666666666,19.166666666666668,16.136666666666667,13.14,42.8,64.4,12.393333333333333,75.23333333333333,123.83333333333333,56.983333333333334,16.15,28.233333333333334
2022-06-20,16.0,62.76,21.63,45.0,20.22,65.76,88.84,20.57,12.36,19.64,6.82,13.14,110.19,72.32,35.61,67.07,8.14,21.23,13.03,18.85,16.0,13.15,42.65,64.7,12.1,75.3,124.7,57.33,15.99,28.1
2022-06-21,15.79,60.73,21.23,45.09,20.14,64.11,82.64,19.77,12.26,18.64,6.71,13.26,108.4,69.77,34.93,65.96,8.17,21.3,12.25,18.7,15.9,13.1,42.59,63.8,11.32,73.8,125.0,59.4,16.17,27.6
2022-06-22,16.28,59.58,21.85,45.45,20.9,60.79,79.22,20.57,12.47,18.95,7.0,13.62,105.23,68.0,35.47,68.18,8.23,21.37,13.14,19.6,16.22,13.46,42.48,63.5,11.44,73.6,127.5,60.96,16.59,28.1
2022-06-23,16.17,58.13,22.04,45.63,21.03,60.29,78.37,20.67,12.28,19.55,7.23,13.98,105.23,68.59,35.43,67.11,8.39,22.33,13.44,20.15,16.75,13.49,42.42,63.0,12.26,73.0,126.3,60.44,16.87,28.0
2022-06-24,16.49,59.96,22.81,47.15,22.1,61.59,81.08,21.43,12.15,19.73,7.63,14.25,107.71,70.16,36.74,67.38,8.58,22.07,13.78,21.05,17.21,13.65,42.25,63.1,12.73,72.0,126.5,61.21,16.99,27.55
2022-06-25,16.523333333333333,59.413333333333334,22.82,47.68666666666667,22.1,61.68333333333334,81.12666666666667,21.476666666666667,12.15,19.623333333333335,7.496666666666667,14.23,107.71,70.06333333333333,36.77,67.79333333333334,8.59,22.253333333333334,13.843333333333334,21.083333333333332,17.21,13.65,42.28666666666667,63.13333333333333,12.72,72.5,127.10000000000001,61.04,17.009999999999998,27.583333333333332
2022-06-26,16.556666666666665,58.86666666666667,22.83,48.22333333333333,22.1,61.776666666666664,81.17333333333333,21.523333333333333,12.15,19.516666666666666,7.363333333333333,14.209999999999999,107.71,69.96666666666667,36.8,68.20666666666666,8.6,22.436666666666667,13.906666666666666,21.116666666666667,17.21,13.65,42.32333333333333,63.16666666666667,12.709999999999999,73.0,127.7,60.870000000000005,17.03,27.616666666666667
2022-06-27,16.59,58.32,22.84,48.76,22.1,61.87,81.22,21.57,12.15,19.41,7.23,14.19,107.71,69.87,36.83,68.62,8.61,22.62,13.97,21.15,17.21,13.65,42.36,63.2,12.7,73.5,128.3,60.7,17.05,27.65
2022-06-28,16.63,59.29,23.17,48.94,22.33,62.81,82.22,21.99,12.26,20.23,6.88,14.22,109.49,69.77,37.47,67.64,8.61,22.84,14.61,21.35,17.14,14.15,42.36,63.5,13.01,72.4,131.5,60.52,17.2,28.4
2022-06-29,16.84,60.54,24.2,48.94,23.76,63.53,81.43,21.33,12.47,20.09,7.63,14.64,108.2,69.87,37.06,67.95,8.84,22.69,14.42,22.1,17.55,14.23,42.65,63.1,13.71,72.3,131.0,60.96,17.8,28.4
2022-06-30,16.8,60.25,24.57,46.97,23.36,62.09,82.29,21.33,12.68,20.27,7.55,14.55,110.69,69.97,36.38,68.18,8.58,23.06,14.12,21.5,17.24,14.25,42.36,62.1,13.52,72.4,129.2,62.34,17.5,28.0
2022-07-01,16.49,60.73,23.54,46.7,22.86,61.08,78.37,20.62,12.39,19.59,7.14,14.1,108.2,67.61,35.75,67.51,8.23,23.02,13.48,20.7,16.9,13.86,41.29,61.4,12.7,72.1,127.3,62.16,16.96,27.9
2022-07-02,16.606666666666666,60.73,24.223333333333333,47.09,23.173333333333332,61.37,78.71333333333334,20.73,12.566666666666666,19.726666666666667,7.296666666666667,14.23,107.83333333333333,66.89,36.02,67.51,8.346666666666668,22.983333333333334,13.98,21.166666666666668,17.093333333333334,14.0,41.47666666666667,61.266666666666666,13.306666666666667,72.13333333333333,127.93333333333332,62.68,17.11,28.05
2022-07-03,16.723333333333333,60.73,24.906666666666666,47.48,23.486666666666668,61.660000000000004,79.05666666666667,20.84,12.743333333333334,19.863333333333333,7.453333333333333,14.36,107.46666666666667,66.17,36.29,67.51,8.463333333333333,22.946666666666665,14.48,21.633333333333333,17.286666666666665,14.139999999999999,41.663333333333334,61.13333333333333,13.913333333333332,72.16666666666667,128.56666666666666,63.199999999999996,17.26,28.2
2022-07-04,16.84,60.73,25.59,47.87,23.8,61.95,79.4,20.95,12.92,20.0,7.61,14.49,107.1,65.45,36.56,67.51,8.58,22.91,14.98,22.1,17.48,14.28,41.85,61.0,14.52,72.2,129.2,63.72,17.41,28.35
2022-07-05,17.02,58.81,25.67,47.15,23.76,61.51,74.65,20.48,12.92,19.77,7.84,14.73,102.0,62.89,36.29,66.76,8.65,22.98,14.8,22.35,17.63,14.2,41.68,60.4,15.15,72.0,125.9,63.03,17.62,27.95
2022-07-06,16.56,57.17,26.03,46.97,23.09,60.14,70.11,19.77,12.41,19.36,7.52,14.94,100.0,62.89,34.66,66.41,8.49,22.76,14.2,22.45,18.04,13.86,39.02,58.4,14.65,67.5,124.5,62.09,17.38,26.0
2022-07-07,16.91,56.88,25.15,47.6,23.09,59.86,67.77,19.44,12.57,19.45,7.46,14.73,100.0,62.79,34.66,67.02,8.46,22.54,14.01,22.1,17.94,14.02,40.61,58.3,14.59,66.5,126.6,62.53,17.17,26.2
2022-07-08,16.84,56.4,25.67,48.85,23.04,59.86,69.52,19.91,12.52,20.0,7.61,15.0,103.5,63.28,35.2,67.69,8.58,22.65,14.5,22.35,18.11,14.17,41.85,59.5,15.72,67.5,127.0,64.77,17.23,26.6
2022-07-09,16.723333333333333,56.303333333333335,25.18,48.730000000000004,22.953333333333333,59.78666666666667,69.49666666666667,19.863333333333333,12.379999999999999,19.983333333333334,7.5600000000000005,14.87,102.83333333333333,63.15,35.32,67.70333333333333,8.506666666666666,22.75,14.65,22.116666666666667,17.81,13.996666666666666,41.49333333333333,59.13333333333333,15.446666666666667,67.06666666666666,126.66666666666667,64.61999999999999,17.016666666666666,26.116666666666667
2022-07-10,16.606666666666666,56.20666666666666,24.69,48.61,22.866666666666667,59.71333333333333,69.47333333333333,19.816666666666666,12.24,19.966666666666665,7.51,14.74,102.16666666666667,63.02,35.440000000000005,67.71666666666667,8.433333333333334,22.849999999999998,14.799999999999999,21.883333333333333,17.51,13.823333333333334,41.13666666666667,58.766666666666666,15.173333333333334,66.63333333333334,126.33333333333333,64.47,16.803333333333335,25.633333333333333
2022-07-11,16.49,56.11,24.2,48.49,22.78,59.64,69.45,19.77,12.1,19.95,7.46,14.61,101.5,62.89,35.56,67.73,8.36,22.95,14.95,21.65,17.21,13.65,40.78,58.4,14.9,66.2,126.0,64.32,16.59,25.15
2022-07-12,16.49,57.07,25.08,48.58,22.73,59.57,69.67,19.86,12.15,19.95,7.49,14.64,101.5,62.89,35.93,67.64,8.46,23.09,15.32,21.95,17.29,13.67,40.61,59.1,14.87,68.0,125.3,64.86,16.56,25.6
2022-07-13,16.7,58.71,26.25,50.1,23.04,59.42,69.82,21.38,12.36,20.14,7.75,15.09,100.7,60.83,36.06,67.82,8.68,23.13,15.25,22.6,17.46,13.67,40.44,59.0,15.09,68.3,124.8,64.68,16.62,25.8
2022-07-14,16.7,58.61,26.22,51.18,23.54,59.21,70.99,21.24,12.28,20.09,7.87,15.12,101.1,61.22,36.06,67.73,9.25,22.87,15.29,22.8,17.38,13.91,40.55,59.2,15.03,68.5,124.0,64.5,16.59,25.9
2022-07-15,16.84,59.77,26.25,50.55,24.16,59.21,70.99,21.9,12.44,20.32,8.07,15.27,101.0,60.43,36.06,67.56,9.25,22.98,15.85,22.95,17.5,14.17,40.83,59.4,15.25,68.6,124.4,63.96,16.93,25.65
2022-07-16,16.816666666666666,59.77,26.153333333333332,50.22333333333333,24.13,59.233333333333334,70.86666666666666,21.9,12.43,20.363333333333333,8.07,15.27,100.83333333333333,60.00666666666667,36.13666666666667,67.64666666666666,9.22,22.943333333333335,15.75,22.816666666666666,17.5,14.196666666666667,40.81333333333333,59.266666666666666,15.25,68.39999999999999,124.23333333333333,63.93,16.95,25.766666666666666
2022-07-17,16.793333333333333,59.77,26.05666666666667,49.89666666666667,24.1,59.25666666666667,70.74333333333334,21.9,12.42,20.406666666666666,8.07,15.27,100.66666666666667,59.58333333333333,36.21333333333333,67.73333333333333,9.19,22.906666666666666,15.65,22.683333333333334,17.5,14.223333333333333,40.79666666666667,59.13333333333333,15.25,68.2,124.06666666666668,63.9,16.97,25.883333333333333
2022-07-18,16.77,59.77,25.96,49.57,24.07,59.28,70.62,21.9,12.41,20.45,8.07,15.27,100.5,59.16,36.29,67.82,9.16,22.87,15.55,22.55,17.5,14.25,40.78,59.0,15.25,68.0,123.9,63.87,16.99,26.0
2022-07-19,16.7,58.81,25.67,50.28,23.54,59.21,71.94,21.47,12.28,20.09,7.89,15.03,101.0,58.47,36.65,67.82,9.03,23.06,15.1,22.45,17.34,14.04,40.27,58.6,15.18,68.0,123.0,63.96,16.74,25.75
2022-07-20,16.77,59.09,26.36,51.09,23.8,60.5,74.65,22.09,12.49,20.27,8.1,15.27,102.0,57.19,38.29,69.42,9.31,23.24,15.7,22.95,17.55,14.28,40.55,58.5,15.47,68.2,124.0,65.03,16.96,26.0
2022-07-21,16.98,59.96,26.55,50.73,24.21,60.87,74.28,22.37,12.68,20.27,8.24,15.33,103.0,60.14,38.1,70.83,9.28,23.2,15.85,23.0,17.6,14.72,40.83,58.9,15.72,68.1,125.1,64.5,16.9,26.0
2022-07-22,17.09,59.96,26.03,50.19,24.07,61.3,76.11,22.28,12.57,20.18,8.33,15.36,103.7,63.09,37.92,71.27,9.12,23.2,15.7,23.0,17.97,14.67,40.78,58.5,15.81,66.5,124.5,64.32,16.96,26.0
2022-07-23,16.983333333333334,61.50333333333334,25.86,49.77333333333333,23.98,61.3,76.20666666666666,22.060000000000002,12.526666666666667,20.06,8.31,15.29,104.36666666666667,62.59666666666667,37.59,71.56666666666666,9.056666666666667,23.163333333333334,15.549999999999999,22.933333333333334,17.919999999999998,14.556666666666667,40.78,58.5,15.883333333333335,66.5,124.5,64.25999999999999,16.866666666666667,25.95
2022-07-24,16.876666666666665,63.04666666666667,25.69,49.35666666666666,23.89,61.3,76.30333333333334,21.84,12.483333333333333,19.94,8.29,15.22,105.03333333333333,62.10333333333333,37.26,71.86333333333333,8.993333333333332,23.126666666666665,15.4,22.866666666666667,17.87,14.443333333333333,40.78,58.5,15.956666666666667,66.5,124.5,64.2,16.773333333333333,25.900000000000002
2022-07-25,16.77,64.59,25.52,48.94,23.8,61.3,76.4,21.62,12.44,19.82,8.27,15.15,105.7,61.61,36.93,72.16,8.93,23.09,15.25,22.8,17.82,14.33,40.78,58.5,16.03,66.5,124.5,64.14,16.68,25.85
2022-07-26,16.84,64.59,26.03,48.67,23.71,61.08,76.11,21.43,12.41,19.64,8.33,15.09,107.0,61.71,37.02,71.72,8.96,22.95,15.1,22.7,17.72,14.17,41.46,58.5,16.03,66.1,125.0,64.14,16.62,26.0
2022-07-27,16.8,64.2,25.67,47.87,23.49,60.79,75.75,21.24,12.39,19.14,8.42,14.88,108.0,59.06,36.56,73.4,8.93,23.09,14.87,22.75,17.65,13.91,41.74,58.5,15.84,66.0,124.6,64.14,16.56,26.0
2022-07-28,17.12,65.65,26.18,50.64,24.16,59.86,77.21,22.04,12.65,19.32,8.88,15.09,108.0,60.93,37.52,74.9,9.22,22.03,15.55,23.25,17.84,14.2,42.36,58.5,16.16,66.0,125.0,64.59,16.77,26.35
2022-07-29,17.16,69.6,26.88,50.82,24.34,60.14,78.16,22.52,12.76,19.55,8.76,15.33,106.1,59.94,37.29,77.65,9.28,23.02,15.81,24.3,18.01,13.96,42.31,58.8,16.63,64.0,125.5,64.68,17.08,27.6
2022-07-30,17.17,69.98666666666666,27.036666666666665,50.910000000000004,24.44333333333333,60.04666666666667,78.16,22.53333333333333,12.766666666666666,19.580000000000002,8.77,15.363333333333333,106.23333333333333,59.61333333333333,37.00333333333333,78.37333333333333,9.29,23.03333333333333,15.886666666666667,24.366666666666667,18.083333333333336,14.040000000000001,42.25333333333334,58.86666666666667,16.596666666666668,64.03333333333333,125.56666666666666,64.62,17.13,27.666666666666668
2022-07-31,17.18,70.37333333333333,27.193333333333335,51.0,24.546666666666667,59.95333333333333,78.16,22.546666666666667,12.773333333333333,19.61,8.78,15.396666666666667,106.36666666666666,59.28666666666667,36.71666666666667,79.09666666666666,9.3,23.046666666666667,15.963333333333333,24.433333333333334,18.156666666666666,14.12,42.196666666666665,58.93333333333333,16.563333333333333,64.06666666666666,125.63333333333334,64.56,17.18,27.733333333333334
2022-08-01,17.19,70.76,27.35,51.09,24.65,59.86,78.16,22.56,12.78,19.64,8.79,15.43,106.5,58.96,36.43,79.82,9.31,23.06,16.04,24.5,18.23,14.2,42.14,59.0,16.53,64.1,125.7,64.5,17.23,27.8
2022-08-02,17.33,70.95,28.01,52.16,25.37,60.14,77.36,23.23,12.99,20.64,9.02,15.82,107.1,60.24,37.15,80.57,9.54,23.02,17.2,24.85,18.45,14.33,43.04,59.4,16.69,64.5,125.7,64.94,17.35,28.35
2022-08-03,17.33,71.43,27.79,51.89,25.33,60.65,79.04,23.18,12.99,20.55,9.02,15.76,106.8,60.24,36.93,81.81,9.54,23.06,17.16,24.75,18.35,14.33,44.18,61.4,16.41,65.1,125.8,64.77,17.29,28.3
2022-08-04,17.47,71.43,28.23,52.25,25.73,61.15,79.4,23.23,13.05,21.36,9.17,16.12,106.7,61.02,37.2,79.69,9.63,23.09,17.28,25.1,18.52,14.83,44.97,62.0,16.35,65.4,126.1,65.03,17.53,28.65
2022-08-05,17.19,73.94,28.23,51.89,25.68,61.66,77.94,23.04,12.94,21.05,9.11,15.97,104.1,61.52,37.65,80.39,9.5,23.02,17.46,24.85,18.57,14.96,45.93,61.6,16.13,65.2,126.4,64.86,17.47,28.5
2022-08-06,17.226666666666667,73.87666666666667,28.28,51.98,25.726666666666667,61.586666666666666,78.30666666666667,23.196666666666665,12.976666666666667,21.093333333333334,9.139999999999999,16.02,104.23333333333333,61.42,37.71,80.00666666666666,9.523333333333333,23.02,17.736666666666668,24.933333333333334,18.603333333333335,14.933333333333334,46.08,61.56666666666667,16.16,65.0,125.93333333333334,64.71,17.52,28.566666666666666
2022-08-07,17.263333333333335,73.81333333333333,28.33,52.07,25.773333333333333,61.51333333333333,78.67333333333333,23.353333333333335,13.013333333333334,21.136666666666667,9.17,16.07,104.36666666666666,61.32,37.769999999999996,79.62333333333333,9.546666666666667,23.02,18.013333333333332,25.01666666666667,18.636666666666667,14.906666666666668,46.230000000000004,61.53333333333333,16.189999999999998,64.8,125.46666666666667,64.56,17.57,28.633333333333333
2022-08-08,17.3,73.75,28.38,52.16,25.82,61.44,79.04,23.51,13.05,21.18,9.2,16.12,104.5,61.22,37.83,79.24,9.57,23.02,18.29,25.1,18.67,14.88,46.38,61.5,16.22,64.6,125.0,64.41,17.62,28.7
2022-08-09,17.33,74.42,28.31,51.89,25.64,61.73,80.5,23.65,13.15,21.5,8.94,16.36,104.5,61.81,38.15,79.77,9.57,22.76,18.29,25.0,18.91,14.91,45.25,60.9,16.28,64.7,124.8,64.32,18.1,28.55
2022-08-10,17.37,75.19,28.16,51.18,25.37,61.95,80.58,23.7,13.15,21.64,8.88,16.3,104.7,61.91,37.74,79.15,9.54,22.62,18.36,24.9,18.77,14.83,45.37,60.8,16.28,64.7,125.1,64.32,18.07,28.4
2022-08-11,17.33,75.19,28.01,50.73,25.42,61.73,81.45,23.04,13.34,21.18,8.79,16.09,105.3,61.42,37.65,79.69,9.38,22.65,17.88,24.8,18.6,14.83,45.65,61.0,16.03,65.0,125.2,63.16,17.86,28.5
2022-08-12,17.26,75.68,27.98,50.64,25.42,61.73,82.7,23.23,13.34,21.14,8.85,16.06,105.7,61.12,37.79,79.95,9.35,22.8,18.06,25.05,18.55,14.88,45.82,61.1,15.97,65.5,124.0,63.43,17.74,28.55
2022-08-13,17.30666666666667,75.71000000000001,28.26,50.93666666666667,25.53666666666667,61.946666666666665,82.62666666666667,23.34,13.373333333333333,21.30666666666667,8.926666666666666,16.169999999999998,105.96666666666667,61.38333333333333,37.82,80.02333333333334,9.39,22.823333333333334,18.2,25.25,18.64666666666667,14.943333333333333,45.97,61.166666666666664,16.053333333333335,65.7,124.06666666666666,63.516666666666666,17.86,28.816666666666666
2022-08-14,17.35333333333333,75.74,28.54,51.233333333333334,25.653333333333332,62.163333333333334,82.55333333333334,23.45,13.406666666666666,21.473333333333333,9.003333333333334,16.28,106.23333333333333,61.64666666666666,37.85,80.09666666666666,9.43,22.846666666666668,18.34,25.45,18.743333333333332,15.006666666666668,46.120000000000005,61.233333333333334,16.136666666666667,65.89999999999999,124.13333333333334,63.60333333333333,17.98,29.083333333333336
2022-08-15,17.4,75.77,28.82,51.53,25.77,62.38,82.48,23.56,13.44,21.64,9.08,16.39,106.5,61.91,37.88,80.17,9.47,22.87,18.48,25.65,18.84,15.07,46.27,61.3,16.22,66.1,124.2,63.69,18.1,29.35
2022-08-16,17.3,76.16,29.7,51.45,26.04,63.46,81.97,23.32,13.73,21.82,9.22,16.33,107.1,63.87,38.01,82.39,10.01,22.84,18.36,25.35,18.89,15.09,45.93,61.1,16.41,65.7,123.3,64.05,18.07,29.1
2022-08-17,17.44,76.06,29.33,50.73,26.04,63.39,81.6,23.23,13.92,21.95,9.17,16.42,108.5,63.87,38.65,81.46,9.92,22.91,18.4,25.3,18.91,15.07,45.99,61.3,16.44,66.0,123.3,64.05,18.13,29.25
2022-08-18,17.4,76.16,29.04,50.1,25.73,63.31,81.89,22.9,14.0,21.86,9.02,16.57,110.6,62.79,38.24,82.39,9.82,22.84,18.25,25.0,18.89,14.86,45.99,61.1,16.35,67.2,123.3,64.86,18.07,29.15
2022-08-19,17.4,76.64,28.75,49.83,25.24,62.09,83.72,22.71,13.87,21.5,8.96,16.54,110.8,62.01,38.38,84.6,9.79,22.8,18.7,25.05,18.89,14.86,45.65,59.5,16.16,66.8,123.2,65.12,18.13,28.65
2022-08-20,17.35333333333333,76.48,28.54,49.83,25.133333333333333,62.016666666666666,83.79333333333334,22.52,13.726666666666667,21.35,8.923333333333334,16.56,110.86666666666666,62.46666666666667,38.36333333333334,84.76333333333334,9.77,22.8,18.626666666666665,24.933333333333334,18.823333333333334,14.763333333333334,45.53666666666667,59.36666666666667,15.94,66.53333333333333,123.2,65.36,18.313333333333333,28.583333333333332
2022-08-21,17.30666666666667,76.32,28.330000000000002,49.83,25.026666666666667,61.943333333333335,83.86666666666666,22.330000000000002,13.583333333333332,21.2,8.886666666666667,16.580000000000002,110.93333333333334,62.92333333333333,38.346666666666664,84.92666666666666,9.75,22.8,18.553333333333335,24.816666666666666,18.756666666666668,14.666666666666666,45.42333333333333,59.233333333333334,15.72,66.26666666666667,123.2,65.60000000000001,18.496666666666666,28.516666666666666
