time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2022-05-03,18.264,84.446,27.656,57.64,25.122,63.134,78.14200000000001,27.465999999999998,13.376,29.804,9.89,17.956,116.306,73.804,44.583999999999996,72.77799999999999,10.806,22.632,22.994,27.79,21.204,17.768,46.018,63.31,20.236,80.0,131.20000000000002,64.342,22.198,30.78
2022-05-04,18.24,84.35,27.65,58.07,25.06,62.99,78.37,27.4,13.36,29.79,9.92,17.95,115.95,73.95,44.73,72.6,10.87,22.57,22.94,27.7,21.17,17.69,45.87,63.35,20.26,80.0,131.3,64.24,22.18,30.75
2022-05-05,18.13,84.64,28.01,58.07,24.97,62.75,79.08,27.3,13.31,29.31,9.92,17.62,118.13,73.47,44.91,74.99,10.87,22.32,22.22,27.05,20.78,17.95,46.16,66.85,19.56,80.0,130.8,63.2,21.93,30.4
2022-05-06,17.85,80.98,27.76,59.23,24.97,61.86,78.3,26.74,13.1,29.58,9.43,17.32,117.63,72.68,42.64,74.95,10.43,21.77,20.83,26.6,20.51,18.08,45.99,66.85,19.42,80.0,130.0,61.82,21.21,30.5
2022-05-07,17.7,79.69333333333334,27.526666666666667,58.45333333333333,24.64,60.87,78.08666666666666,26.169999999999998,12.95,29.33,9.313333333333333,17.12,116.86999999999999,71.93333333333334,42.263333333333335,74.61,10.26,21.69,20.333333333333332,26.1,20.363333333333333,17.976666666666667,45.84,66.75,19.25,79.73333333333333,129.33333333333334,61.79,20.97,30.3
2022-05-08,17.55,78.40666666666667,27.293333333333333,57.67666666666666,24.31,59.88,77.87333333333333,25.6,12.8,29.08,9.196666666666667,16.919999999999998,116.11,71.18666666666667,41.88666666666666,74.27000000000001,10.09,21.61,19.836666666666666,25.6,20.21666666666667,17.87333333333333,45.69,66.64999999999999,19.080000000000002,79.46666666666667,128.66666666666666,61.76,20.73,30.099999999999998
2022-05-09,17.4,77.12,27.06,56.9,23.98,58.89,77.66,25.03,12.65,28.83,9.08,16.72,115.35,70.44,41.51,73.93,9.92,21.53,19.34,25.1,20.07,17.77,45.54,66.55,18.91,79.2,128.0,61.73,20.49,29.9
2022-05-10,17.4,77.22,26.33,53.68,22.64,58.77,77.02,23.65,12.78,28.28,8.68,16.27,115.25,68.39,39.01,73.05,9.38,22.08,19.03,23.9,18.84,17.64,45.31,67.91,18.02,80.4,129.1,62.08,20.09,28.35
2022-05-11,17.74,81.65,26.47,53.5,24.07,60.61,78.01,23.56,12.94,28.41,8.73,16.54,114.16,68.83,39.06,73.18,9.54,22.08,19.07,24.0,19.13,17.56,45.48,69.18,18.37,80.5,129.0,61.39,20.46,29.7
2022-05-12,17.54,81.46,26.25,52.25,23.8,60.61,76.94,24.08,12.7,27.97,8.62,16.42,111.88,68.29,38.33,73.75,9.31,22.02,18.69,23.45,18.91,17.48,45.25,67.91,18.3,80.0,126.6,60.27,19.91,28.9
2022-05-13,17.01,75.19,24.93,48.94,22.51,58.89,75.88,21.81,12.31,26.52,8.1,15.76,104.23,65.95,35.38,73.05,8.71,21.65,18.05,21.95,17.84,16.8,44.18,66.94,17.54,79.0,127.4,58.54,19.07,27.3
2022-05-14,16.71,74.61333333333333,24.746666666666666,48.73,22.57,58.593333333333334,75.19,21.73,12.246666666666666,26.28,8.07,15.586666666666666,102.44333333333334,65.52666666666667,35.66666666666667,72.59,8.666666666666668,21.58,18.276666666666667,21.733333333333334,17.68,16.73,43.876666666666665,66.68333333333334,17.349999999999998,79.0,127.26666666666667,58.483333333333334,18.856666666666666,27.133333333333333
2022-05-15,16.41,74.03666666666666,24.563333333333333,48.52,22.630000000000003,58.29666666666667,74.5,21.65,12.183333333333334,26.04,8.04,15.413333333333334,100.65666666666667,65.10333333333334,35.95333333333333,72.13,8.623333333333333,21.51,18.503333333333334,21.516666666666666,17.52,16.66,43.57333333333334,66.42666666666666,17.16,79.0,127.13333333333334,58.42666666666666,18.643333333333334,26.96666666666667
2022-05-16,16.11,73.46,24.38,48.31,22.69,58.0,73.81,21.57,12.12,25.8,8.01,15.24,98.87,64.68,36.24,71.67,8.58,21.44,18.73,21.3,17.36,16.59,43.27,66.17,16.97,79.0,127.0,58.37,18.43,26.8
2022-05-17,16.47,68.45,25.26,45.81,23.49,59.3,71.89,22.14,12.68,26.28,8.1,15.82,95.8,64.24,37.92,73.27,8.27,21.47,19.78,20.35,16.9,17.35,43.61,65.0,16.82,78.0,128.0,60.44,18.71,27.5
2022-05-18,16.7,72.21,26.03,46.97,24.39,59.54,75.8,22.71,12.86,26.63,8.65,16.54,102.45,65.26,38.2,72.07,8.84,21.47,20.32,21.75,17.89,17.9,43.61,65.0,17.01,78.0,127.5,60.87,19.4,27.65
2022-05-19,16.28,75.29,25.67,45.54,23.63,58.11,75.88,21.95,12.89,26.21,8.79,16.27,109.59,65.17,37.38,72.12,9.35,21.31,19.68,22.4,17.65,16.88,43.44,65.78,16.53,79.0,125.8,60.44,18.65,27.9
2022-05-20,16.45,75.19,25.59,46.08,23.67,58.83,76.02,22.94,13.05,26.01,8.59,16.39,110.88,66.29,37.83,71.14,9.41,21.44,20.02,22.05,17.67,16.9,43.33,65.49,16.41,77.9,125.5,60.35,18.68,27.7
2022-05-21,16.45,74.51666666666667,25.543333333333333,46.199999999999996,23.596666666666668,58.69,75.78333333333333,22.990000000000002,13.040000000000001,26.1,8.6,16.36,109.95666666666666,66.16000000000001,37.62,70.74333333333334,9.506666666666666,21.45,19.826666666666668,21.95,17.630000000000003,16.883333333333333,43.16,65.49,16.39,77.83333333333334,125.5,60.00666666666667,18.646666666666665,27.75
2022-05-22,16.45,73.84333333333333,25.496666666666666,46.32,23.523333333333333,58.55,75.54666666666667,23.04,13.03,26.19,8.61,16.330000000000002,109.03333333333333,66.03,37.410000000000004,70.34666666666666,9.603333333333333,21.46,19.633333333333333,21.85,17.59,16.866666666666667,42.99,65.49,16.37,77.76666666666667,125.5,59.663333333333334,18.613333333333333,27.8
2022-05-23,16.45,73.17,25.45,46.44,23.45,58.41,75.31,23.09,13.02,26.28,8.62,16.3,108.11,65.9,37.2,69.95,9.7,21.47,19.44,21.75,17.55,16.85,42.82,65.49,16.35,77.7,125.5,59.32,18.58,27.85
2022-05-24,16.17,71.34,24.82,45.9,23.27,58.41,76.16,22.9,12.99,25.46,8.44,16.15,109.1,64.92,36.74,68.62,9.31,21.28,19.07,21.75,17.09,16.25,42.87,65.0,16.03,77.6,125.3,59.49,18.22,28.1
2022-05-25,16.84,72.3,25.74,47.78,24.16,62.46,77.23,24.13,13.55,24.05,8.82,16.99,112.67,69.07,37.65,68.88,9.7,20.98,19.88,22.85,17.77,16.8,43.61,65.97,16.57,78.1,125.9,62.42,19.01,29.45
2022-05-26,17.12,71.72,26.22,48.22,24.39,63.71,79.22,24.46,13.63,24.49,8.96,17.02,109.89,68.58,39.28,68.93,9.85,21.01,20.49,22.75,18.06,16.77,43.67,67.62,16.66,77.7,125.7,62.08,19.16,29.75
2022-05-27,17.85,71.34,25.96,48.49,24.39,66.62,79.22,24.74,13.66,24.7,8.85,16.93,111.08,71.71,38.97,68.49,9.73,21.22,20.66,22.7,18.16,17.22,43.84,67.72,16.91,78.0,127.0,63.29,18.89,29.8
2022-05-28,17.886666666666667,71.24333333333334,26.07,48.58,24.433333333333334,66.7,79.48333333333333,24.646666666666665,13.703333333333333,24.69,8.886666666666667,16.95,110.45333333333333,71.80666666666666,39.166666666666664,68.51666666666667,9.74,21.22,20.716666666666665,22.8,18.25,17.273333333333333,44.516666666666666,67.98,16.993333333333332,78.16666666666667,128.83333333333334,63.17333333333333,18.95,29.85
2022-05-29,17.923333333333336,71.14666666666666,26.18,48.67,24.476666666666667,66.78,79.74666666666667,24.553333333333335,13.746666666666666,24.68,8.923333333333334,16.97,109.82666666666667,71.90333333333334,39.36333333333334,68.54333333333332,9.75,21.22,20.773333333333333,22.9,18.34,17.326666666666664,45.193333333333335,68.24,17.076666666666668,78.33333333333333,130.66666666666666,63.056666666666665,19.01,29.9
2022-05-30,17.96,71.05,26.29,48.76,24.52,66.86,80.01,24.46,13.79,24.67,8.96,16.99,109.2,72.0,39.56,68.57,9.76,21.22,20.83,23.0,18.43,17.38,45.87,68.5,17.16,78.5,132.5,62.94,19.07,29.95
2022-05-31,17.85,72.98,26.11,47.87,25.01,66.2,83.85,24.13,13.79,24.32,8.82,16.84,111.58,70.88,40.74,68.49,9.63,20.94,20.39,22.8,18.23,17.35,44.69,69.9,17.13,79.5,132.6,62.51,19.07,30.3
2022-06-01,17.85,72.4,26.07,47.78,25.06,67.16,88.27,24.08,13.97,23.94,8.79,16.84,114.16,71.76,40.69,68.4,9.66,20.79,20.29,22.6,18.28,17.17,45.59,70.3,17.04,79.4,131.5,62.68,18.83,30.15
2022-06-02,18.21,72.3,25.81,49.57,25.06,68.29,87.63,24.79,13.84,23.6,8.79,16.75,114.16,73.47,40.28,68.18,9.57,20.76,20.49,22.4,17.94,16.8,45.76,70.1,16.82,79.2,131.5,62.16,18.68,30.2
2022-06-03,17.96,70.76,25.48,48.76,24.7,67.81,89.06,24.51,13.73,23.39,8.5,16.48,113.66,75.32,40.19,69.42,9.35,20.79,20.15,21.7,17.87,16.8,45.03,69.4,16.6,79.2,128.6,61.56,18.55,29.95
2022-06-04,17.95,70.24666666666667,25.456666666666667,49.089999999999996,24.743333333333332,68.20666666666666,90.84,24.493333333333336,13.686666666666667,23.446666666666665,8.52,16.51,114.49,75.67666666666666,40.46333333333333,69.73,9.306666666666667,20.8,20.196666666666665,21.599999999999998,17.86,16.773333333333333,45.123333333333335,69.43333333333334,16.546666666666667,79.10000000000001,128.43333333333334,61.53,18.643333333333334,29.966666666666665
2022-06-05,17.94,69.73333333333333,25.433333333333334,49.42,24.786666666666665,68.60333333333334,92.62,24.476666666666667,13.643333333333333,23.503333333333334,8.540000000000001,16.54,115.32000000000001,76.03333333333333,40.736666666666665,70.03999999999999,9.263333333333334,20.81,20.243333333333332,21.5,17.85,16.746666666666666,45.21666666666667,69.46666666666667,16.493333333333336,79.0,128.26666666666665,61.5,18.736666666666665,29.983333333333334
2022-06-06,17.93,69.22,25.41,49.75,24.83,69.0,94.4,24.46,13.6,23.56,8.56,16.57,116.15,76.39,41.01,70.35,9.22,20.82,20.29,21.4,17.84,16.72,45.31,69.5,16.44,78.9,128.1,61.47,18.83,30.0
2022-06-07,17.75,68.93,25.08,50.82,24.52,68.76,93.33,23.99,13.5,23.08,8.36,16.42,117.04,75.67,42.51,70.79,8.93,20.64,19.64,20.55,17.55,16.12,46.44,69.0,16.47,78.5,127.0,61.04,18.52,29.9
2022-06-08,18.03,69.8,25.52,50.82,25.15,69.95,93.97,25.64,13.87,23.01,8.76,16.9,120.61,77.58,43.46,71.81,9.28,20.76,20.19,21.6,18.16,16.27,45.87,69.2,16.97,78.7,127.2,61.65,19.28,30.5
2022-06-09,18.17,69.6,25.48,49.83,24.97,68.94,92.76,26.74,13.73,23.77,8.85,16.93,119.12,76.16,42.78,70.74,9.47,20.82,20.09,22.35,18.21,15.93,45.25,68.7,16.85,78.2,127.8,61.39,19.28,30.9
2022-06-10,18.1,71.24,25.15,50.28,24.7,68.23,90.91,26.55,13.95,23.56,8.88,16.84,117.63,76.16,42.37,70.08,9.41,20.52,19.68,22.7,18.86,16.06,44.74,68.3,16.75,78.2,128.9,60.61,19.16,30.6
2022-06-11,17.913333333333334,70.31,24.919999999999998,49.446666666666665,24.4,67.28666666666668,89.60333333333332,25.79,13.806666666666667,23.39,8.716666666666667,16.6,116.47333333333333,74.92999999999999,41.72,69.59333333333333,9.26,20.396666666666665,19.226666666666667,22.333333333333332,18.593333333333334,15.816666666666666,44.36333333333334,67.86666666666666,16.47,77.93333333333334,128.2,60.093333333333334,18.89666666666667,30.2
2022-06-12,17.726666666666667,69.38,24.69,48.61333333333334,24.1,66.34333333333333,88.29666666666667,25.03,13.663333333333332,23.22,8.553333333333335,16.36,115.31666666666666,73.7,41.07,69.10666666666667,9.110000000000001,20.273333333333333,18.773333333333333,21.96666666666667,18.326666666666664,15.573333333333332,43.986666666666665,67.43333333333334,16.19,77.66666666666667,127.5,59.57666666666667,18.633333333333333,29.8
2022-06-13,17.54,68.45,24.46,47.78,23.8,65.4,86.99,24.27,13.52,23.05,8.39,16.12,114.16,72.47,40.42,68.62,8.96,20.15,18.32,21.6,18.06,15.33,43.61,67.0,15.91,77.4,126.8,59.06,18.37,29.4
2022-06-14,17.16,67.58,24.05,45.99,23.04,64.75,89.77,23.7,13.36,21.71,8.13,15.58,109.0,70.9,39.74,67.47,8.84,20.24,17.44,21.25,17.6,14.44,44.23,66.0,15.21,76.6,124.8,58.28,17.62,29.15
2022-06-15,17.19,66.52,23.83,46.35,22.73,65.26,91.26,23.61,13.21,21.26,7.81,15.33,108.2,72.57,39.69,67.6,8.77,20.85,16.79,21.05,17.53,14.02,44.35,66.3,14.21,76.9,125.1,57.42,17.74,29.15
2022-06-16,16.91,66.52,24.05,47.87,22.55,67.56,93.97,22.99,13.47,21.57,7.35,15.27,112.57,77.63,38.47,69.95,8.65,22.0,15.88,21.25,17.7,14.28,45.31,66.7,14.46,77.7,127.5,58.97,17.74,30.5
2022-06-17,16.73,66.9,23.43,46.88,21.61,66.7,95.47,21.81,13.07,21.36,7.11,14.49,116.15,77.63,38.1,69.5,8.33,21.96,14.59,20.5,17.17,13.86,44.35,66.0,13.64,76.6,125.1,59.23,17.2,29.85
2022-06-18,16.65,66.58,23.393333333333334,46.88,21.52,67.15666666666667,94.99333333333334,21.869999999999997,13.043333333333333,21.21,7.11,14.4,116.31333333333333,77.30333333333333,37.980000000000004,69.16333333333333,8.423333333333334,21.96,14.543333333333333,20.516666666666666,17.136666666666667,13.816666666666666,44.57666666666667,66.0,13.620000000000001,76.6,125.8,59.54666666666667,17.099999999999998,29.666666666666668
2022-06-19,16.57,66.26,23.356666666666666,46.88,21.43,67.61333333333333,94.51666666666667,21.93,13.016666666666667,21.06,7.11,14.31,116.47666666666667,76.97666666666667,37.86,68.82666666666667,8.516666666666666,21.96,14.496666666666666,20.533333333333335,17.103333333333335,13.773333333333333,44.803333333333335,66.0,13.6,76.6,126.5,59.86333333333333,17.0,29.483333333333334
2022-06-20,16.49,65.94,23.32,46.88,21.34,68.07,94.04,21.99,12.99,20.91,7.11,14.22,116.64,76.65,37.74,68.49,8.61,21.96,14.45,20.55,17.07,13.73,45.03,66.0,13.58,76.6,127.2,60.18,16.9,29.3
2022-06-21,16.28,64.11,22.48,46.7,21.07,67.35,90.69,21.33,12.68,19.55,7.14,13.77,112.97,74.49,36.74,69.95,8.52,21.92,13.5,19.6,16.39,13.75,44.01,65.0,12.2,75.2,128.0,63.72,16.87,28.35
2022-06-22,16.77,62.66,23.17,46.97,21.48,65.11,85.49,21.33,12.73,20.0,7.35,14.37,113.17,74.29,36.65,69.81,8.68,22.62,13.29,20.5,17.12,13.91,44.18,65.0,12.1,75.0,130.0,63.37,17.47,28.9
2022-06-23,16.73,62.18,22.73,47.33,22.6,62.52,84.71,21.52,12.52,19.86,7.81,14.46,109.2,72.23,37.29,68.57,8.65,22.62,13.9,21.7,17.65,13.91,43.44,64.2,12.79,74.2,129.6,62.16,17.23,28.45
2022-06-24,16.84,62.18,23.65,49.66,22.82,63.24,83.85,22.09,12.68,20.45,7.84,14.55,109.4,72.23,37.47,68.97,8.77,22.84,14.35,21.8,17.5,13.99,43.21,63.8,13.05,74.6,129.0,62.94,17.35,28.4
2022-06-25,16.873333333333335,62.02,23.54,49.629999999999995,22.863333333333333,63.263333333333335,83.85,22.106666666666666,12.583333333333334,20.573333333333334,7.83,14.55,110.45666666666666,71.9,37.53,69.13333333333333,8.77,22.9,14.536666666666667,21.783333333333335,17.476666666666667,14.076666666666666,43.153333333333336,64.16666666666667,13.05,74.66666666666666,130.33333333333334,62.71,17.42,28.53333333333333
2022-06-26,16.906666666666666,61.86,23.43,49.6,22.906666666666666,63.28666666666667,83.85,22.123333333333335,12.486666666666666,20.696666666666665,7.819999999999999,14.55,111.51333333333334,71.57,37.589999999999996,69.29666666666667,8.77,22.96,14.723333333333333,21.766666666666666,17.453333333333333,14.163333333333334,43.096666666666664,64.53333333333333,13.05,74.73333333333333,131.66666666666666,62.48,17.49,28.666666666666668
2022-06-27,16.94,61.7,23.32,49.57,22.95,63.31,83.85,22.14,12.39,20.82,7.81,14.55,112.57,71.24,37.65,69.46,8.77,23.02,14.91,21.75,17.43,14.25,43.04,64.9,13.05,74.8,133.0,62.25,17.56,28.8
2022-06-28,17.4,61.5,24.9,50.55,24.48,64.97,83.78,22.56,12.99,20.77,7.78,15.15,113.37,71.64,38.38,69.64,9.16,23.31,14.98,22.8,17.92,14.7,43.61,64.1,13.89,73.8,133.2,62.77,18.31,29.45
2022-06-29,17.19,63.24,25.59,50.19,24.16,64.83,84.07,22.28,13.05,21.05,8.07,15.09,114.16,72.72,37.92,69.55,9.06,23.39,15.17,23.3,18.01,14.86,42.99,64.0,14.84,73.4,132.9,62.77,18.25,29.15
2022-06-30,17.19,64.59,25.67,49.57,24.12,64.75,85.14,21.99,13.13,21.27,7.87,14.97,113.37,71.83,37.47,69.06,9.0,23.28,14.91,22.75,17.99,14.7,43.04,63.8,14.33,73.5,132.4,64.58,18.22,28.85
2022-07-01,16.87,64.2,26.18,48.76,24.16,63.96,82.5,21.43,12.94,20.55,7.72,14.67,111.18,70.36,36.93,68.93,8.65,23.2,14.87,22.05,17.58,14.49,42.48,63.5,14.46,73.4,130.1,63.81,17.71,28.65
2022-07-02,16.976666666666667,63.52666666666667,26.19333333333333,48.67,24.206666666666667,63.89,82.44333333333333,21.556666666666665,12.993333333333332,20.563333333333333,7.77,14.72,110.78666666666668,69.87,37.08,68.82666666666667,8.69,23.21333333333333,15.07,22.35,17.653333333333332,14.523333333333333,42.516666666666666,63.0,14.733333333333334,73.16666666666667,130.1,64.35666666666667,17.740000000000002,28.75
2022-07-03,17.083333333333336,62.85333333333333,26.206666666666667,48.58,24.253333333333334,63.82,82.38666666666667,21.683333333333334,13.046666666666667,20.576666666666668,7.82,14.77,110.39333333333333,69.38,37.230000000000004,68.72333333333334,8.73,23.226666666666667,15.27,22.65,17.726666666666667,14.556666666666667,42.553333333333335,62.5,15.006666666666666,72.93333333333334,130.1,64.90333333333334,17.77,28.849999999999998
2022-07-04,17.19,62.18,26.22,48.49,24.3,63.75,82.33,21.81,13.1,20.59,7.87,14.82,110.0,68.89,37.38,68.62,8.77,23.24,15.47,22.95,17.8,14.59,42.59,62.0,15.28,72.7,130.1,65.45,17.8,28.95
2022-07-05,17.26,61.7,27.5,49.03,24.61,63.24,81.09,21.52,13.18,20.32,8.15,15.52,108.5,66.63,37.06,68.57,9.0,23.24,15.29,23.6,18.55,14.67,42.42,61.5,15.97,72.8,129.5,65.1,18.01,28.8
2022-07-06,17.19,60.35,27.06,48.94,24.07,61.87,73.11,20.71,13.02,20.23,7.89,15.36,106.2,65.15,36.38,67.73,8.84,23.2,14.87,23.4,18.62,14.59,41.85,60.5,15.4,72.1,127.1,63.87,17.83,28.0
2022-07-07,17.19,58.23,26.88,49.75,23.98,60.94,70.62,20.1,12.78,19.77,7.75,15.24,104.5,63.87,36.11,69.15,8.71,23.02,14.42,23.15,18.43,14.51,42.76,61.0,15.94,69.8,129.3,65.21,17.53,27.0
2022-07-08,17.12,59.0,26.73,49.92,23.85,60.5,71.87,20.48,12.76,20.5,7.84,15.21,104.9,65.35,36.15,69.19,8.71,23.2,15.32,23.05,18.43,14.62,42.48,61.3,16.19,70.7,129.3,65.48,17.59,27.25
2022-07-09,17.026666666666667,58.583333333333336,26.413333333333334,49.833333333333336,23.61,60.64666666666667,71.55333333333334,20.446666666666665,12.67,20.53,7.79,15.16,104.56666666666668,64.82666666666667,36.22666666666667,69.01333333333334,8.690000000000001,23.21333333333333,15.51,22.85,18.316666666666666,14.49,42.196666666666665,61.03333333333333,15.99,70.46666666666667,128.8,65.89666666666668,17.46,27.0
2022-07-10,16.933333333333334,58.166666666666664,26.096666666666668,49.74666666666666,23.37,60.79333333333333,71.23666666666666,20.413333333333334,12.58,20.56,7.74,15.110000000000001,104.23333333333333,64.30333333333333,36.303333333333335,68.83666666666666,8.67,23.226666666666667,15.700000000000001,22.65,18.203333333333333,14.36,41.913333333333334,60.766666666666666,15.790000000000001,70.23333333333333,128.3,66.31333333333333,17.33,26.75
2022-07-11,16.84,57.75,25.78,49.66,23.13,60.94,70.92,20.38,12.49,20.59,7.69,15.06,103.9,63.78,36.38,68.66,8.65,23.24,15.89,22.45,18.09,14.23,41.63,60.5,15.59,70.0,127.8,66.73,17.2,26.5
2022-07-12,16.84,59.48,26.77,50.55,23.27,60.14,72.45,21.24,12.41,20.45,7.75,15.15,104.0,63.68,36.7,68.62,8.68,23.42,15.89,22.8,17.5,14.04,41.12,60.5,15.65,70.2,127.5,66.02,17.02,26.45
2022-07-13,17.12,59.38,27.28,52.34,24.12,60.5,70.99,22.14,12.68,20.73,8.15,15.49,103.7,63.09,36.65,68.97,9.28,23.42,15.85,23.4,17.84,14.44,41.57,60.5,15.84,70.0,126.1,65.75,17.02,26.6
2022-07-14,16.94,61.5,27.06,51.89,24.34,60.14,72.6,22.18,12.55,20.36,8.18,15.36,103.0,62.89,36.65,68.62,9.6,23.13,16.49,23.35,17.6,14.2,41.23,60.3,15.4,69.8,127.2,65.39,16.96,26.5
2022-07-15,17.16,62.18,26.95,51.8,24.61,60.5,72.38,22.47,12.65,21.36,8.27,15.46,103.5,62.11,36.43,68.31,9.7,23.24,16.34,23.75,17.72,14.44,41.63,60.2,15.84,69.8,126.8,65.21,17.11,26.3
2022-07-16,17.1,61.95333333333333,26.766666666666666,51.8,24.52,60.623333333333335,72.28333333333333,22.516666666666666,12.65,21.3,8.28,15.46,103.6,62.01,36.56333333333333,68.29333333333334,9.623333333333333,23.253333333333334,16.25,23.633333333333333,17.77,14.44,41.516666666666666,60.13333333333333,15.726666666666667,69.73333333333333,126.13333333333333,64.97333333333333,17.169999999999998,26.35
2022-07-17,17.04,61.72666666666667,26.583333333333332,51.8,24.43,60.74666666666666,72.18666666666667,22.563333333333333,12.65,21.24,8.290000000000001,15.46,103.7,61.910000000000004,36.696666666666665,68.27666666666667,9.546666666666667,23.266666666666666,16.16,23.516666666666666,17.82,14.44,41.403333333333336,60.06666666666667,15.613333333333333,69.66666666666666,125.46666666666667,64.73666666666666,17.23,26.4
2022-07-18,16.98,61.5,26.4,51.8,24.34,60.87,72.09,22.61,12.65,21.18,8.3,15.46,103.8,61.81,36.83,68.26,9.47,23.28,16.07,23.4,17.87,14.44,41.29,60.0,15.5,69.6,124.8,64.5,17.29,26.45
2022-07-19,16.8,61.12,26.29,51.36,24.07,59.78,74.65,22.23,12.44,20.55,8.15,15.27,102.5,60.14,38.2,69.46,9.31,23.31,15.7,23.15,17.6,14.33,40.83,59.1,15.53,69.0,124.5,65.12,16.99,26.05
2022-07-20,17.09,61.31,27.06,52.43,24.48,61.87,76.18,22.9,12.65,20.68,8.21,15.43,105.5,61.91,39.56,70.74,9.57,23.42,16.22,23.5,17.75,14.96,41.06,59.7,15.72,69.0,125.5,65.75,17.17,26.25
2022-07-21,17.47,61.7,27.02,51.36,24.61,61.87,76.84,22.85,12.89,20.91,8.62,15.49,106.9,63.38,38.74,73.49,9.5,23.42,16.22,23.6,17.89,15.04,41.29,59.7,16.0,68.8,126.9,65.75,17.11,26.45
2022-07-22,17.4,64.11,27.06,51.45,24.74,62.31,80.43,22.94,12.78,20.73,8.7,15.58,109.0,65.64,38.47,74.33,9.5,23.5,16.15,23.5,18.38,15.04,41.17,59.0,16.63,68.5,126.3,65.39,17.2,26.7
2022-07-23,17.306666666666665,64.88,26.816666666666666,51.15,24.576666666666664,62.43,80.33333333333334,22.720000000000002,12.709999999999999,20.576666666666668,8.623333333333333,15.506666666666666,109.76666666666667,65.31333333333333,38.28666666666667,74.05,9.396666666666667,23.45,16.036666666666665,23.433333333333334,18.25,14.91,41.266666666666666,59.03333333333333,16.536666666666665,68.13333333333334,126.13333333333333,65.3,17.13,26.566666666666666
2022-07-24,17.213333333333335,65.65,26.57333333333333,50.85,24.413333333333334,62.550000000000004,80.23666666666666,22.5,12.64,20.423333333333332,8.546666666666667,15.433333333333334,110.53333333333333,64.98666666666666,38.10333333333333,73.77,9.293333333333333,23.400000000000002,15.923333333333334,23.366666666666667,18.119999999999997,14.78,41.36333333333334,59.06666666666667,16.443333333333335,67.76666666666667,125.96666666666667,65.21000000000001,17.06,26.433333333333334
2022-07-25,17.12,66.42,26.33,50.55,24.25,62.67,80.14,22.28,12.57,20.27,8.47,15.36,111.3,64.66,37.92,73.49,9.19,23.35,15.81,23.3,17.99,14.65,41.46,59.1,16.35,67.4,125.8,65.12,16.99,26.3
2022-07-26,17.02,66.04,26.4,50.01,24.07,61.95,78.82,21.95,12.55,20.0,8.56,15.3,110.0,62.79,37.74,74.37,9.09,23.24,15.55,22.95,17.97,14.49,42.14,59.3,16.44,67.6,125.9,65.21,16.93,26.4
2022-07-27,16.98,66.04,26.14,51.18,24.16,61.37,77.14,21.99,12.63,19.55,8.85,15.09,110.0,61.91,37.56,74.29,9.19,23.24,15.32,23.05,17.75,14.23,42.48,58.8,16.16,66.8,125.3,64.86,16.74,26.3
2022-07-28,17.33,69.31,27.02,51.53,25.24,61.8,80.28,22.85,12.94,19.73,9.17,15.49,110.5,61.91,38.1,77.47,9.44,23.28,16.04,24.65,18.18,14.59,42.82,59.1,16.63,67.1,127.4,65.03,17.38,28.1
2022-07-29,17.33,72.21,27.79,52.34,25.06,61.37,80.14,22.94,13.02,19.95,9.08,15.49,112.0,61.32,37.7,81.68,9.47,23.31,16.26,24.9,18.38,14.49,42.76,60.5,17.16,67.8,127.4,65.75,17.32,28.55
2022-07-30,17.4,72.56333333333333,28.06,52.696666666666665,25.266666666666666,61.129999999999995,80.14,23.1,13.046666666666667,20.223333333333333,9.12,15.64,111.66666666666667,61.156666666666666,37.77333333333333,81.60666666666667,9.523333333333333,23.336666666666666,16.55,25.133333333333333,18.523333333333333,14.463333333333333,43.04333333333333,60.333333333333336,17.046666666666667,66.89999999999999,127.3,65.72,17.4,28.7
2022-07-31,17.47,72.91666666666666,28.330000000000002,53.053333333333335,25.473333333333333,60.89,80.14,23.26,13.073333333333332,20.496666666666666,9.16,15.79,111.33333333333333,60.99333333333333,37.84666666666667,81.53333333333333,9.576666666666668,23.363333333333333,16.84,25.366666666666667,18.666666666666664,14.436666666666667,43.32666666666667,60.166666666666664,16.933333333333334,66.0,127.2,65.69,17.48,28.85
2022-08-01,17.54,73.27,28.6,53.41,25.68,60.65,80.14,23.42,13.1,20.77,9.2,15.94,111.0,60.83,37.92,81.46,9.63,23.39,17.13,25.6,18.81,14.41,43.61,60.0,16.82,65.1,127.1,65.66,17.56,29.0
2022-08-02,17.58,73.27,28.6,53.06,25.91,61.3,79.33,23.8,13.23,21.05,9.25,16.15,111.0,61.42,37.52,83.18,9.82,23.31,17.76,25.5,18.72,14.59,44.86,62.8,17.07,66.6,127.9,66.28,17.68,29.0
2022-08-03,17.58,74.23,28.82,52.7,26.18,61.37,82.7,23.56,13.15,21.68,9.25,16.18,110.2,61.12,37.61,84.56,9.82,23.28,17.8,25.65,18.62,14.75,45.03,62.7,16.72,66.4,127.5,65.66,17.59,29.05
2022-08-04,17.72,74.23,29.08,53.86,26.22,62.38,81.89,24.03,13.39,21.77,9.37,16.36,110.2,61.91,38.38,84.25,9.92,23.28,17.95,25.7,18.84,15.33,46.72,63.1,16.63,66.4,129.2,65.57,18.07,29.5
