Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Estonia,EST,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Eswatini,SWZ,6.485,6.77166666666667,7.31,7.55,6.5525,6.44,5.4925,5.47,5.9575,6.39166666666663
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Fiji,FJI,4.59210948427017,3.33127520155185,3.07936650466869,2.4899673255723,2.23244825603565,1.34981814283997,3.29004969628774,3.36536725234933,3.88577384325484,3.7669679415771
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Finland,FIN,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,France,FRA,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Gabon,GAB,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Gambia, The",GMB,11.9891666666667,..,..,13.225,19,19.895,21.1583333333333,14.6666666666667,14.1666666666667,13.0125
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Georgia,GEO,3.48403179122677,3.57826857182348,2.68223523675309,1.83285932779999,2.2867916666667,2.109525,1.5785916666667,2.1987583333334,2.0184166666667,1.922925
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Germany,DEU,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Ghana,GHA,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Greece,GRC,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Grenada,GRD,6.78643909603312,7.13491666666666,7.095,6.865,6.45036983333333,6.23277458333334,5.66562491666666,5.37368475,5.547816,6.0310825
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Guatemala,GTM,8.2958333333333,7.76166666666667,7.6266666666667,7.6841666666667,7.7508333333333,7.73249999999997,7.89749999999997,8.05,8.01666666666663,7.7541666666667
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Guinea-Bissau,GNB,-1.92,-1.84416666666666,-1.63,-1.35,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Guyana,GUY,11.7604166666666,11.7187472222222,11.8333333333333,11.95,12.0055555555556,9.60069444444448,8.61805555555557,8.07986111111111,7.64166666666667,7.6
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Haiti,HTI,8.15916666666663,8.63749999999997,7.5975,7.34000000000003,6.97083333333333,6.23333333333337,9.2666666666667,8.40833333333333,10.0716666666667,9.51833333333337
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Honduras,HND,9.78954,10.9571475,10.6877333333334,11.0042016666666,9.50583333333337,8.92083333333337,8.8791666666667,10.1617952499208,10.3311104831009,8.46336203348917
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Hong Kong SAR, China",HKG,4.99,4.99,4.99,4.99,4.9975,4.96583333333334,4.94166666666667,4.98,5.0525,5.28083333333333
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Hungary,HUN,2.67007174199166,1.78998739436667,1.50811788551666,1.361047065975,1.40664516340833,1.68766965223333,1.49054335871667,1.950489643,2.29175461815837,2.184515733825
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Iceland,ISL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,India,IND,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Indonesia,IDN,3.8525,4.32583333333333,4.7224397655771,4.55499999999997,4.40750000000003,3.67749999999997,4.04,5.25666666666667,5.31,4.2925
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Iran, Islamic Rep.",IRN,-2.9421072305273,-2.09,5.2,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Iraq,IRQ,7.44499999999997,7.43583333333333,7.58431372549021,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Ireland,IRL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Israel,ISR,3.10974926253159,3.00227943559488,2.93628957867622,2.97819937268893,2.91520017385483,2.88387870291869,2.75940257807573,2.65855414668719,2.52258055408796,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Italy,ITA,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Jamaica,JAM,12.694528580925,13.0818538581111,12.9326990977004,11.1944269080485,11.0771664340112,10.4472298296988,9.60293289863821,8.90801167043093,7.34666666666667,5.83500000000003
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Japan,JPN,0.80391666666667,0.73658333333333,0.744333333333333,0.673333333333333,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Jordan,JOR,4.47083333333333,4.9775,5.08833333333333,4.96,4.28333333333334,3.73083333333333,3.40583333333333,3.57916666666666,3.53916666666666,3.37333333333334
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kenya,KEN,8.14055109851998,6.89766857500807,7.8710050733349,5.99344925853891,4.76805861880062,4.93506258174152,5.0270813257799,5.39302455919887,5.1906654012314,4.42081153983732
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
