Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kenya,KEN,7.5832557062948,5.1596971190723,8.04721397938783,5.29573918310387,5.29834216870903,5.54804955418127,5.14186795048723,5.12408168008403,4.1635909030593,1.3760433827947
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kosovo,XKX,9.17769858796296,6.86482309440247,7.09480229166667,6.6046125,6.18905833333333,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kyrgyz Republic,KGZ,10.6777886461964,10.8677309691843,15.0171610683198,14.7754851116276,13.9265229977915,13.9307815882155,11.1643934299423,9.54224383179183,10.5638584391692,10.6358652071561
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Lebanon,LBN,2.83416666666667,2.65083333333333,3.91083333333333,3.85333333333333,4.655,6.0733333333333,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Lesotho,LSO,4.34561111111107,4.2835,4.8760833333333,5.1753333333333,4.8856666666667,4.8898333333333,4.71488888888889,4.82175,3.81079166666667,3.74166666666663
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Liberia,LBR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
